target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q14680_WT	Fold 4	18:91		0.3961447342668479	0.8532110091743119	0.6669719169719169	0.945054945054945	0.3888888888888889	0.8865979381443299	0.5833333333333334	0.9148936170212766	0.18559218559218557	0.8144078144078145
Q14680_WT	Fold 5	17:91		0.11716124645715557	0.8240740740740741	0.5368455074337427	0.9560439560439561	0.11764705882352941	0.8529411764705882	0.3333333333333333	0.9015544041450777	0.28248222365869424	0.7175177763413058
Q14680_WT	Mean	-		0.33668817328229994	0.8528882093102277	0.6130467571644042	0.9692307692307693	0.2568627450980392	0.8701009856354812	0.6583333333333334	0.9168111778373318	0.20582489406018817	0.7941751059398119
Q14680_WT	SD	-		0.10405506066566043	0.014544643830333152	0.04378435425244369	0.017258928922182778	0.09240529563703731	0.011731309910958596	0.19895560643855537	0.008079192281484699	0.04263089029487044	0.04263089029487046
Q14680_WT	Test set	38:196		0.3857229160751206	0.8632478632478633	0.6319817400644469	0.9744897959183674	0.2894736842105263	0.8761467889908257	0.6875	0.9227053140096619	0.21683673469387754	0.7831632653061225
Q14289_WT	Fold 1	14:92		0.4572557737450838	0.8962264150943396	0.6677018633540373	0.9782608695652174	0.35714285714285715	0.9090909090909091	0.7142857142857143	0.9424083769633508	0.11490683229813664	0.8850931677018633
Q14289_WT	Fold 2	15:91		0.5908296746226378	0.9056603773584906	0.778021978021978	0.9560439560439561	0.6	0.9354838709677419	0.6923076923076923	0.9456521739130435	0.13553113553113552	0.8644688644688645
Q14289_WT	Fold 3	15:91		0.4012244358679687	0.8584905660377359	0.6948717948717948	0.9230769230769231	0.4666666666666667	0.9130434782608695	0.5	0.9180327868852459	0.1692307692307692	0.8307692307692308
Q14289_WT	Fold 4	15:91		0.42455535887237694	0.8773584905660378	0.6780219780219781	0.9560439560439561	0.4	0.90625	0.6	0.9304812834224598	0.07985347985347985	0.9201465201465202
Q14289_WT	Fold 5	15:91		0.5459609466035207	0.9056603773584906	0.6945054945054945	0.989010989010989	0.4	0.9090909090909091	0.8571428571428571	0.9473684210526315	0.10842490842490841	0.8915750915750916
Q14289_WT	Mean	-		0.48396523794231755	0.8886792452830189	0.7026246217550567	0.9604873387482084	0.4447619047619047	0.914591833482086	0.6727472527472528	0.9367886084473463	0.12158942506768593	0.8784105749323142
Q14289_WT	SD	-		0.06627272598402478	0.016699267984090254	0.03567369950213145	0.02069026954241953	0.07774213631053287	0.009738079536462862	0.10896755604092744	0.01011302969061889	0.027153635827137465	0.02715363582713747
Q14289_WT	Test set	27:201		0.6477900884827401	0.9342105263157895	0.7703150912106136	0.9850746268656716	0.5555555555555556	0.9428571428571428	0.8333333333333334	0.9635036496350364	0.06357103372028745	0.9364289662797125
Q14164_WT	Fold 1	18:69		0.7008678769913698	0.9080459770114943	0.7983091787439613	0.9855072463768116	0.6111111111111112	0.9066666666666666	0.9166666666666666	0.9444444444444444	0.09661835748792273	0.9033816425120773
Q14164_WT	Fold 2	17:70		0.8116794499134278	0.9425287356321839	0.8529411764705883	1.0	0.7058823529411765	0.9333333333333333	1.0	0.9655172413793104	0.12605042016806725	0.8739495798319328
Q14164_WT	Fold 3	17:70		0.730863230491826	0.9195402298850575	0.838655462184874	0.9714285714285714	0.7058823529411765	0.9315068493150684	0.8571428571428571	0.9510489510489512	0.1369747899159664	0.8630252100840335
Q14164_WT	Fold 4	17:70		0.561344537815126	0.8620689655172413	0.780672268907563	0.9142857142857143	0.6470588235294118	0.9142857142857143	0.6470588235294118	0.9142857142857143	0.1050420168067227	0.8949579831932774
Q14164_WT	Fold 5	17:69		0.5967083579090042	0.8837209302325582	0.7502131287297528	0.9710144927536232	0.5294117647058824	0.8933333333333333	0.8181818181818182	0.9305555555555556	0.15430520034100598	0.8456947996589941
Q14164_WT	Mean	-		0.6802926906241508	0.9031809676557069	0.804158243007348	0.9684472049689441	0.6398692810457517	0.9158251793868232	0.8478100331041507	0.9411703813427952	0.123798156943937	0.876201843056063
Q14164_WT	SD	-		0.08304436770506851	0.025522638309922588	0.034316445559082906	0.026569313354179627	0.06027027473145112	0.013811720103411093	0.10736930262654563	0.016002786588248538	0.019148151931091446	0.019148151931091456
Q14164_WT	Test set	42:145		0.658432018840367	0.8877005347593583	0.8007389162561577	0.9586206896551724	0.6428571428571429	0.9025974025974026	0.8181818181818182	0.9297658862876255	0.1284072249589491	0.8715927750410509
Q14012_WT		5:534	Not enough data in minority class of the training set for all 5 folds										
Q13976_WT	Fold 1	13:75		0.3956085813994451	0.875	0.6405128205128205	0.9733333333333334	0.3076923076923077	0.8902439024390244	0.6666666666666666	0.9299363057324841	0.07692307692307691	0.9230769230769231
Q13976_WT	Fold 2	13:75		0.2685518107310102	0.8522727272727273	0.5953846153846154	0.96	0.23076923076923078	0.8780487804878049	0.5	0.9171974522292994	0.24205128205128207	0.7579487179487179
Q13976_WT	Fold 3	13:75		0.52266535206788	0.8977272727272727	0.6856410256410257	0.9866666666666667	0.38461538461538464	0.9024390243902439	0.8333333333333334	0.9426751592356688	0.08923076923076922	0.9107692307692308
Q13976_WT	Fold 4	12:75		0.6802014779702492	0.9310344827586207	0.785	0.9866666666666667	0.5833333333333334	0.9367088607594937	0.875	0.961038961038961	0.12111111111111111	0.8788888888888888
Q13976_WT	Fold 5	12:75		0.2897727626404075	0.8735632183908046	0.5766666666666667	0.9866666666666667	0.16666666666666666	0.8809523809523809	0.6666666666666666	0.930817610062893	0.13333333333333333	0.8666666666666667
Q13976_WT	Mean	-		0.4313599969617984	0.885919540229885	0.6566410256410257	0.9786666666666667	0.33461538461538465	0.8976785898057896	0.7083333333333333	0.9363330976598613	0.13252991452991453	0.8674700854700855
Q13976_WT	SD	-		0.14029158010062376	0.02442267954346927	0.06797719126050858	0.00973728991120297	0.13170438211814062	0.01943533654996421	0.12266334536566455	0.01346671146925342	0.053374308534648536	0.05337430853464856
Q13976_WT	Test set	17:172		0.39316564009149635	0.9206349206349206	0.6383378932968536	0.9825581395348837	0.29411764705882354	0.9337016574585635	0.625	0.9575070821529744	0.1381668946648427	0.8618331053351573
Q13882_WT	Fold 1	11:77		0.11834526708278771	0.8636363636363636	0.5324675324675324	0.974025974025974	0.09090909090909091	0.8823529411764706	0.3333333333333333	0.9259259259259258	0.2632821723730815	0.7367178276269185
Q13882_WT	Fold 2	10:78		0.609449400220044	0.9318181818181818	0.7	1.0	0.4	0.9285714285714286	1.0	0.962962962962963	0.1371794871794872	0.8628205128205129
Q13882_WT	Fold 3	10:78		0.609449400220044	0.9318181818181818	0.7	1.0	0.4	0.9285714285714286	1.0	0.962962962962963	0.1474358974358974	0.8525641025641025
Q13882_WT	Fold 4	10:77		0.4370970437927714	0.9080459770114943	0.6435064935064935	0.987012987012987	0.3	0.9156626506024096	0.75	0.95	0.22467532467532464	0.7753246753246753
Q13882_WT	Fold 5	10:77		0.5244044240850758	0.9195402298850575	0.65	1.0	0.3	0.9166666666666666	1.0	0.9565217391304348	0.05974025974025973	0.9402597402597402
Q13882_WT	Mean	-		0.4597491070801446	0.9109717868338558	0.6451948051948052	0.9922077922077921	0.2981818181818182	0.9143650231176809	0.8166666666666667	0.9516747181964573	0.1664626282808101	0.83353737171919
Q13882_WT	SD	-		0.16636824791481286	0.023064276982702976	0.05588768061220706	0.009484373290132748	0.10303921530081235	0.015467162539603166	0.23765832929119377	0.012544238625626978	0.065028102804435	0.06502810280443501
Q13882_WT	Test set	29:160		0.33309520335416426	0.8624338624338624	0.6081896551724137	0.975	0.2413793103448276	0.8764044943820225	0.6363636363636364	0.9230769230769231	0.2334051724137931	0.7665948275862069
Q13873_WT	Fold 1	1:9		-0.1111111111111111	0.8	0.4444444444444444	0.8888888888888888	0.0	0.8888888888888888	0.0	0.8888888888888888	0.5555555555555556	0.4444444444444444
Q13873_WT	Fold 2	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.6666666666666666	0.3333333333333333
Q13873_WT	Fold 3	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.96875	0.03125
Q13873_WT	Fold 4	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.40625	0.59375
Q13873_WT	Fold 5	1:8		-0.125	0.7777777777777778	0.4375	0.875	0.0	0.875	0.0	0.875	0.25	0.75
Q13873_WT	Mean	-		-0.04722222222222222	0.8155555555555555	0.4763888888888889	0.9527777777777778	0.0	0.8527777777777776	0.0	0.8978070175438596	0.5694444444444444	0.4305555555555555
Q13873_WT	SD	-		0.052948068353688135	0.03933605347363482	0.026474034176844075	0.05294806835368815	0.0	0.039997427900842895	0.0	0.023148404635903345	0.22277311635004965	0.22277311635004968
Q13873_WT	Test set	7:15		0.0	0.6818181818181818	0.5	1.0	0.0	0.6818181818181818	0.0	0.8108108108108109	0.6190476190476191	0.38095238095238093
Q13705_WT		3:53	Not enough data in minority class for all 5 folds										
Q13627_WT	Fold 1	68:196		0.3941595954158637	0.7954545454545454	0.6509603841536615	0.9489795918367347	0.35294117647058826	0.808695652173913	0.7058823529411765	0.8732394366197184	0.23191776710684275	0.7680822328931575
Q13627_WT	Fold 2	68:196		0.3453234252817679	0.7765151515151515	0.6430072028811524	0.9183673469387755	0.36764705882352944	0.8071748878923767	0.6097560975609756	0.8591885441527447	0.21090936374549818	0.7890906362545018
Q13627_WT	Fold 3	68:196		0.4634545098493989	0.8106060606060606	0.7043817527010804	0.923469387755102	0.4852941176470588	0.8379629629629629	0.6875	0.8786407766990291	0.17804621848739494	0.821953781512605
Q13627_WT	Fold 4	68:195		0.5479225775217444	0.8403041825095057	0.7246983408748114	0.9641025641025641	0.4852941176470588	0.8430493273542601	0.825	0.8995215311004785	0.15196078431372545	0.8480392156862745
Q13627_WT	Fold 5	68:195		0.5227843720354699	0.8326996197718631	0.7052036199095022	0.9692307692307692	0.4411764705882353	0.8325991189427313	0.8333333333333334	0.895734597156398	0.15482654600301657	0.8451734539969835
Q13627_WT	Mean	-		0.454728896020849	0.8111159119714252	0.6856502601040416	0.9448299319727891	0.4264705882352942	0.8258963898652487	0.7322943567670971	0.8812649771456738	0.18553213593129556	0.8144678640687044
Q13627_WT	SD	-		0.06955925966082083	0.021449796242863254	0.029664156623897254	0.01888825093828027	0.051645361533591845	0.013730210250617247	0.07802025846569567	0.01354828579543465	0.02864011852087582	0.028640118520875765
Q13627_WT	Test set	130:435		0.43261428338602154	0.8230088495575221	0.6693191865605659	0.9540229885057471	0.38461538461538464	0.8383838383838383	0.7142857142857143	0.8924731182795698	0.17695844385499557	0.8230415561450044
Q13557_WT	Fold 1	12:98		0.3011783503907826	0.8909090909090909	0.6096938775510203	0.9693877551020408	0.25	0.9134615384615384	0.5	0.9405940594059407	0.2763605442176871	0.7236394557823129
Q13557_WT	Fold 2	12:98		0.7008255578851517	0.9454545454545454	0.8231292517006803	0.9795918367346939	0.6666666666666666	0.96	0.8	0.9696969696969697	0.1522108843537415	0.8477891156462585
Q13557_WT	Fold 3	12:98		0.506074696652856	0.9181818181818182	0.6981292517006803	0.9795918367346939	0.4166666666666667	0.9320388349514563	0.7142857142857143	0.9552238805970149	0.1683673469387755	0.8316326530612245
Q13557_WT	Fold 4	12:98		0.3993581199509226	0.9090909090909091	0.6198979591836735	0.9897959183673469	0.25	0.9150943396226415	0.75	0.9509803921568627	0.18537414965986393	0.8146258503401361
Q13557_WT	Fold 5	13:97		0.3801931819421408	0.9	0.6102299762093577	0.9896907216494846	0.23076923076923078	0.9056603773584906	0.75	0.9458128078817735	0.16653449643140364	0.8334655035685964
Q13557_WT	Mean	-		0.4575259813643707	0.9127272727272728	0.6722160632690823	0.9816116137176522	0.3628205128205128	0.9252510180788253	0.7028571428571428	0.9524616219477122	0.18976948432029433	0.8102305156797056
Q13557_WT	SD	-		0.12606883395609716	0.017088329914995985	0.07520501588803076	0.0069502583303242	0.1517214392720414	0.01769891405894942	0.09588470968314193	0.009054714202585929	0.040673281973700466	0.04067328197370046
Q13557_WT	Test set	22:215		0.6896837803038138	0.9535864978902954	0.75	1.0	0.5	0.9513274336283186	1.0	0.9750566893424036	0.1215644820295983	0.8784355179704016
Q13555_WT	Fold 1	5:89		0.4374903992802192	0.9574468085106383	0.6	1.0	0.2	0.956989247311828	1.0	0.978021978021978	0.0741573033707865	0.9258426966292135
Q13555_WT	Fold 2	5:89		0.0	0.9468085106382979	0.5	1.0	0.0	0.9468085106382979	0.0	0.9726775956284154	0.08089887640449438	0.9191011235955057
Q13555_WT	Fold 3	5:89		0.4374903992802192	0.9574468085106383	0.6	1.0	0.2	0.956989247311828	1.0	0.978021978021978	0.02921348314606741	0.9707865168539326
Q13555_WT	Fold 4	5:89		0.0	0.9468085106382979	0.5	1.0	0.0	0.9468085106382979	0.0	0.9726775956284154	0.14382022471910114	0.8561797752808988
Q13555_WT	Fold 5	5:89		0.0	0.9468085106382979	0.5	1.0	0.0	0.9468085106382979	0.0	0.9726775956284154	0.24943820224719104	0.750561797752809
Q13555_WT	Mean	-		0.17499615971208768	0.951063829787234	0.54	1.0	0.08	0.9508808053077098	0.4	0.9748153485858404	0.11550561797752809	0.8844943820224719
Q13555_WT	SD	-		0.19565165445881905	0.004757591441488946	0.04472135954999578	0.0	0.0894427190999916	0.004552963852607697	0.4472135954999579	0.002390080465951805	0.06963391929820326	0.06963391929820327
Q13555_WT	Test set	13:189		0.4681589334958621	0.9504950495049505	0.6153846153846154	1.0	0.23076923076923078	0.949748743718593	1.0	0.9742268041237113	0.10093610093610092	0.899063899063899
Q13554_WT		5:198	Not enough data in minority class of the training set for all 5 folds										
Q13554_WT	Fold 1	2:93		-0.015125495013558083	0.968421052631579	0.4946236559139785	0.989247311827957	0.0	0.9787234042553191	0.0	0.983957219251337	0.26344086021505375	0.7365591397849462
Q13554_WT	Fold 2	3:92		0.0	0.968421052631579	0.5	1.0	0.0	0.968421052631579	0.0	0.983957219251337	0.2210144927536232	0.7789855072463768
Q13554_WT	Fold 3	2:92		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.05434782608695652	0.9456521739130435
Q13554_WT	Fold 4	2:92		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.30978260869565216	0.6902173913043478
Q13554_WT	Fold 5	2:92		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.005434782608695652	0.9945652173913043
Q13554_WT	Mean	-		-0.0030250990027116164	0.974602463605823	0.4989247311827957	0.9978494623655914	0.0	0.976662933930571	0.0	0.9871312747973089	0.17080411407199628	0.8291958859280036
Q13554_WT	SD	-		0.005523049874905114	0.004607351711757666	0.0019631632885489803	0.0039263265770979605	0.0	0.0037618869197816405	0.0	0.002365801321717891	0.10903115275847901	0.10903115275847901
Q13554_WT	Test set	5:198		0.3059332533992571	0.9753694581280788	0.5974747474747475	0.9949494949494949	0.2	0.9800995024875622	0.5	0.9874686716791979	0.10808080808080806	0.891919191919192
Q13546_WT	Fold 1	18:15		0.5163977794943223	0.7575757575757576	0.7444444444444445	0.6	0.8888888888888888	0.8181818181818182	0.7272727272727273	0.6923076923076923	0.22962962962962963	0.7703703703703703
Q13546_WT	Fold 2	18:15		0.03321055820775358	0.5151515151515151	0.5166666666666666	0.5333333333333333	0.5	0.47058823529411764	0.5625	0.5	0.41111111111111115	0.5888888888888889
Q13546_WT	Fold 3	18:15		0.5111111111111111	0.7575757575757576	0.7555555555555555	0.7333333333333333	0.7777777777777778	0.7333333333333333	0.7777777777777778	0.7333333333333333	0.22592592592592592	0.7740740740740741
Q13546_WT	Fold 4	18:15		0.447773662839645	0.7272727272727273	0.7222222222222222	0.6666666666666666	0.7777777777777778	0.7142857142857143	0.7368421052631579	0.689655172413793	0.25925925925925924	0.7407407407407407
Q13546_WT	Fold 5	19:14		0.563621480190678	0.7878787878787878	0.768796992481203	0.6428571428571429	0.8947368421052632	0.8181818181818182	0.7727272727272727	0.7200000000000001	0.18045112781954886	0.819548872180451
Q13546_WT	Mean	-		0.41442291836870193	0.7090909090909092	0.7015371762740183	0.6352380952380952	0.7678362573099415	0.7109141838553603	0.7154239766081872	0.6670592396109638	0.261275410749095	0.7387245892509051
Q13546_WT	SD	-		0.17722059016160976	0.09023317751162543	0.08552570596672321	0.06095734106802184	0.130825218276017	0.11639246666673989	0.07206077991929352	0.07773012038617236	0.07215539737354575	0.07215539737354569
Q13546_WT	Test set	45:26		0.5232213124327005	0.7746478873239436	0.7653846153846153	0.7307692307692307	0.8	0.6785714285714286	0.8372093023255814	0.7037037037037038	0.15213675213675215	0.847863247863248
Q13470_WT	Fold 1	7:21		0.23570226039551587	0.75	0.5952380952380952	0.9047619047619048	0.2857142857142857	0.7916666666666666	0.5	0.8444444444444444	0.17687074829931973	0.8231292517006803
Q13470_WT	Fold 2	7:21		0.3333333333333333	0.7857142857142857	0.6190476190476191	0.9523809523809523	0.2857142857142857	0.8	0.6666666666666666	0.8695652173913043	0.22448979591836737	0.7755102040816326
Q13470_WT	Fold 3	6:21		0.0944911182523068	0.7407407407407407	0.5357142857142857	0.9047619047619048	0.16666666666666666	0.7916666666666666	0.3333333333333333	0.8444444444444444	0.19047619047619047	0.8095238095238095
Q13470_WT	Fold 4	6:21		-0.025482359571881278	0.6666666666666666	0.4880952380952381	0.8095238095238095	0.16666666666666666	0.7727272727272727	0.2	0.7906976744186046	0.4523809523809524	0.5476190476190477
Q13470_WT	Fold 5	7:20		0.5976143046671969	0.8518518518518519	0.7142857142857143	1.0	0.42857142857142855	0.8333333333333334	1.0	0.9090909090909091	0.17142857142857143	0.8285714285714285
Q13470_WT	Mean	-		0.24713173141529432	0.7589947089947089	0.5904761904761905	0.9142857142857143	0.26666666666666666	0.797878787878788	0.5399999999999999	0.8516485379579415	0.24312925170068028	0.7568707482993198
Q13470_WT	SD	-		0.19494314663761164	0.05518901507049863	0.0702952417511284	0.05766953055423792	0.08844845533812719	0.018125966404473816	0.25415072809770306	0.035212306315143	0.09698558761505766	0.09698558761505763
Q13470_WT	Test set	13:47		0.3075695336070745	0.7833333333333333	0.6391162029459901	0.8936170212765957	0.38461538461538464	0.84	0.5	0.8659793814432989	0.22749590834697217	0.7725040916530278
Q13464_WT	Fold 1	64:144		0.5773502691896257	0.8269230769230769	0.7708333333333333	0.9166666666666666	0.625	0.8461538461538461	0.7692307692307693	0.8799999999999999	0.11870659722222222	0.8812934027777778
Q13464_WT	Fold 2	64:144		0.51359531265556	0.8028846153846154	0.7361111111111112	0.9097222222222222	0.5625	0.8238993710691824	0.7346938775510204	0.8646864686468646	0.1554904513888889	0.8445095486111112
Q13464_WT	Fold 3	63:145		0.4644350518813541	0.7884615384615384	0.7046524356869184	0.9172413793103448	0.49206349206349204	0.806060606060606	0.7209302325581395	0.8580645161290322	0.19682539682539685	0.8031746031746031
