target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q32MK0_WT	Mean	-		0.1322766010824562	0.7745454545454545	0.5458333333333333	0.925	0.16666666666666666	0.8128282828282828	0.3	0.8641795665634675	0.22222222222222224	0.7777777777777778
Q32MK0_WT	SD	-		0.2836914034653189	0.09540402703584189	0.11436216027910501	0.09128709291752768	0.19245008972987526	0.046246008807382756	0.3651483716701107	0.06347703117423134	0.06990587440065509	0.06990587440065507
Q32MK0_WT	Test set	7:6		0.38095238095238093	0.6923076923076923	0.6904761904761905	0.6666666666666666	0.7142857142857143	0.6666666666666666	0.7142857142857143	0.6666666666666666	0.3571428571428571	0.6428571428571429
Q9Y616_WT		5:50	Not enough data in minority class of the training set for all 5 folds										
Q9Y463_WT	Fold 1	14:78		0.5009007418911801	0.8913043478260869	0.6721611721611722	0.9871794871794872	0.35714285714285715	0.8953488372093024	0.8333333333333334	0.9390243902439025	0.09706959706959709	0.902930402930403
Q9Y463_WT	Fold 2	14:78		0.20645590963700367	0.8478260869565217	0.5586080586080586	0.9743589743589743	0.14285714285714285	0.8636363636363636	0.5	0.9156626506024097	0.2957875457875458	0.7042124542124542
Q9Y463_WT	Fold 3	14:77		0.3515615246553262	0.8681318681318682	0.5714285714285714	1.0	0.14285714285714285	0.8651685393258427	1.0	0.927710843373494	0.24489795918367344	0.7551020408163266
Q9Y463_WT	Fold 4	14:77		0.20571764439712248	0.8461538461538461	0.5584415584415584	0.974025974025974	0.14285714285714285	0.8620689655172413	0.5	0.9146341463414633	0.15584415584415584	0.8441558441558442
Q9Y463_WT	Fold 5	14:77		0.4330127018922193	0.8791208791208791	0.6071428571428571	1.0	0.21428571428571427	0.875	1.0	0.9333333333333333	0.2894248608534323	0.7105751391465677
Q9Y463_WT	Mean	-		0.3395297044945703	0.8665074056378405	0.5935564435564435	0.9871128871128871	0.19999999999999998	0.87224454113775	0.7666666666666667	0.9260730727789206	0.2166048237476809	0.7833951762523191
Q9Y463_WT	SD	-		0.10842720254822615	0.016020226719840464	0.03938566043033868	0.010536360672911759	0.0760415210603396	0.011321910257326148	0.20637972912229677	0.008778346729803441	0.07112628671078444	0.07112628671078451
Q9Y463_WT	Test set	156:131		0.05419611271838156	0.46689895470383275	0.5083920532393815	0.9847328244274809	0.03205128205128205	0.4607142857142857	0.7142857142857143	0.6277372262773723	0.49393227637502446	0.5060677236249755
Q9Y243_WT	Fold 1	16:173		0.7352720584926372	0.9629629629629629	0.78125	1.0	0.5625	0.9611111111111111	1.0	0.9801699716713881	0.002890173410404624	0.9971098265895953
Q9Y243_WT	Fold 2	16:173		0.7782365095261714	0.9682539682539683	0.8408598265895953	0.9942196531791907	0.6875	0.9717514124293786	0.9166666666666666	0.9828571428571428	0.09465317919075145	0.9053468208092484
Q9Y243_WT	Fold 3	15:173		0.8049472497663229	0.973404255319149	0.8333333333333333	1.0	0.6666666666666666	0.9719101123595506	1.0	0.9857549857549858	0.02736030828516377	0.9726396917148362
Q9Y243_WT	Fold 4	15:173		0.8466172858058328	0.9787234042553191	0.8666666666666667	1.0	0.7333333333333333	0.9774011299435028	1.0	0.9885714285714285	0.10096339113680151	0.8990366088631985
Q9Y243_WT	Fold 5	15:173		0.8950932445707703	0.9840425531914894	0.9608863198458575	0.9884393063583815	0.9333333333333333	0.9941860465116279	0.875	0.991304347826087	0.006936416184971098	0.9930635838150289
Q9Y243_WT	Mean	-		0.8120332696323469	0.9734774287965777	0.8565992292870905	0.9965317919075145	0.7166666666666666	0.9752719624710341	0.9583333333333333	0.9857315753362064	0.04656069364161849	0.9534393063583814
Q9Y243_WT	SD	-		0.050298657732770924	0.006794433973946669	0.05391921058177018	0.004221368458614	0.11131058483493966	0.0098868763960631	0.048112522432468816	0.0036128221902573536	0.038983742680140716	0.038983742680140744
Q9Y243_WT	Test set	27:15		0.16228816518671588	0.4523809523809524	0.5592592592592592	0.9333333333333333	0.18518518518518517	0.3888888888888889	0.8333333333333334	0.5490196078431373	0.18765432098765433	0.8123456790123458
Q9Y6R4_WT		4:52	Not enough data in minority class of the training set for all 5 folds										
Q9Y6M4_WT		5:28	Not enough data in minority class of the training set for all 5 folds										
Q9Y6M4_WT	Fold 1	6:113		0.26863401435532774	0.9495798319327731	0.5789085545722714	0.9911504424778761	0.16666666666666666	0.9572649572649573	0.5	0.9739130434782609	0.23451327433628316	0.7654867256637169
Q9Y6M4_WT	Fold 2	5:113		0.43950243817570933	0.9661016949152542	0.6	1.0	0.2	0.9658119658119658	1.0	0.9826086956521739	0.017699115044247787	0.9823008849557522
Q9Y6M4_WT	Fold 3	6:112		0.3994297930101854	0.9576271186440678	0.5833333333333334	1.0	0.16666666666666666	0.9572649572649573	1.0	0.9781659388646288	0.19047619047619047	0.8095238095238095
Q9Y6M4_WT	Fold 4	6:112		-0.021398024625545645	0.940677966101695	0.4955357142857143	0.9910714285714286	0.0	0.9487179487179487	0.0	0.9694323144104804	0.30505952380952384	0.6949404761904762
Q9Y6M4_WT	Fold 5	6:112		0.26845854761921695	0.9491525423728814	0.5788690476190477	0.9910714285714286	0.16666666666666666	0.9568965517241379	0.5	0.9736842105263158	0.2693452380952381	0.730654761904762
Q9Y6M4_WT	Mean	-		0.2709253537069788	0.9526278307933342	0.5673293299620734	0.9946586599241467	0.13999999999999999	0.9571912761567933	0.6	0.975560840586372	0.20341866835229666	0.7965813316477034
Q9Y6M4_WT	SD	-		0.14741998802550957	0.007860291408913726	0.03352876273364713	0.003981286953109467	0.0649786289653931	0.004936450957237739	0.34156502553198664	0.004087676741302658	0.09156355791831335	0.09156355791831333
Q9Y6M4_WT	Test set	5:28		0.0	0.8484848484848485	0.5	1.0	0.0	0.8484848484848485	0.0	0.9180327868852458	0.41428571428571426	0.5857142857142856
Q9Y6E0_WT		6:1	Not enough data in minority class of the training set for all 5 folds										
Q9Y6E0_WT	Fold 1	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.3333333333333333	0.6666666666666666
Q9Y6E0_WT	Fold 2	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.3333333333333333	0.6666666666666666
Q9Y6E0_WT	Fold 3	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.0	1.0
Q9Y6E0_WT	Fold 4	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.6875	0.3125
Q9Y6E0_WT	Fold 5	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.3125	0.6875
Q9Y6E0_WT	Mean	-		0.0	0.86	0.5	1.0	0.0	0.86	0.0	0.9239766081871345	0.3333333333333333	0.6666666666666666
Q9Y6E0_WT	SD	-		0.0	0.04472135954999578	0.0	0.0	0.0	0.04472135954999578	0.0	0.026152841842102804	0.19873733362853035	0.19873733362853035
Q9Y6E0_WT	Test set	6:1		0.0	0.14285714285714285	0.5	1.0	0.0	0.14285714285714285	0.0	0.25	0.6666666666666667	0.33333333333333337
Q9Y5S2_WT		2:49	Not enough data in minority class of the training set for all 5 folds										
Q9Y4K4_WT	Fold 1	32:116		0.6632873041392591	0.8918918918918919	0.806573275862069	0.9568965517241379	0.65625	0.9098360655737705	0.8076923076923077	0.9327731092436975	0.08189655172413793	0.9181034482758621
Q9Y4K4_WT	Fold 2	31:116		0.5244481608010546	0.8571428571428571	0.7203837597330367	0.9568965517241379	0.4838709677419355	0.8740157480314961	0.75	0.9135802469135803	0.12652947719688545	0.8734705228031147
Q9Y4K4_WT	Fold 3	31:116		0.4271688174095656	0.8299319727891157	0.6795050055617353	0.9396551724137931	0.41935483870967744	0.8582677165354331	0.65	0.8971193415637861	0.21913236929922136	0.7808676307007787
Q9Y4K4_WT	Fold 4	32:115		0.48468804474125726	0.8435374149659864	0.6970108695652174	0.9565217391304348	0.4375	0.859375	0.7368421052631579	0.9053497942386831	0.15570652173913044	0.8442934782608695
Q9Y4K4_WT	Fold 5	32:115		0.5895690779412466	0.8707482993197279	0.7595108695652174	0.9565217391304348	0.5625	0.8870967741935484	0.782608695652174	0.9205020920502093	0.16331521739130433	0.8366847826086956
Q9Y4K4_WT	Mean	-		0.5378322810064766	0.8586504872219157	0.7325967560574551	0.9532983508245877	0.5118951612903226	0.8777182608668495	0.7454286217215279	0.9138649168019912	0.1493160274701359	0.850683972529864
Q9Y4K4_WT	SD	-		0.07490605859282244	0.0196077323807142	0.041695606394578276	0.006229110168078611	0.079877902566469	0.017550011332971786	0.049092382464223164	0.011214384185500857	0.04118201449068772	0.04118201449068773
Q9Y4K4_WT	Test set	6:25		-0.21483446221182986	0.6451612903225806	0.4	0.8	0.0	0.7692307692307693	0.0	0.7843137254901961	0.56	0.44
Q9Y2U5_WT		4:8	Not enough data in minority class of the training set for all 5 folds										
Q9Y2U5_WT	Fold 1	4:5		0.3952847075210474	0.6666666666666666	0.625	1.0	0.25	0.625	1.0	0.7692307692307693	0.2	0.8
Q9Y2U5_WT	Fold 2	4:5		-0.31622776601683794	0.4444444444444444	0.4	0.8	0.0	0.5	0.0	0.6153846153846154	0.2	0.8
Q9Y2U5_WT	Fold 3	3:5		0.7453559924999299	0.875	0.8333333333333333	1.0	0.6666666666666666	0.8333333333333334	1.0	0.9090909090909091	0.06666666666666668	0.9333333333333333
Q9Y2U5_WT	Fold 4	3:5		-0.14907119849998599	0.375	0.43333333333333335	0.2	0.6666666666666666	0.5	0.3333333333333333	0.28571428571428575	0.5333333333333334	0.4666666666666667
Q9Y2U5_WT	Fold 5	3:5		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q9Y2U5_WT	Mean	-		0.33506834710083067	0.6722222222222223	0.6583333333333333	0.8	0.5166666666666666	0.6916666666666667	0.6666666666666667	0.7158841158841158	0.2	0.8
Q9Y2U5_WT	SD	-		0.4605565096766744	0.21939755711001804	0.21048884900525144	0.282842712474619	0.3205897343611891	0.17937649212181048	0.3849001794597505	0.22950773347917225	0.16777409856157224	0.16777409856157222
Q9Y2U5_WT	Test set	4:8		-0.31622776601683794	0.5	0.375	0.75	0.0	0.6	0.0	0.6666666666666665	0.9375	0.0625
Q9Y2H1_WT		1:46	Not enough data in minority class for all 5 folds										
Q9UQM7_WT		2:9	Not enough data in minority class of the training set for all 5 folds										
Q9UQM7_WT	Fold 1	3:78		0.5700877125495689	0.9753086419753086	0.6666666666666666	1.0	0.3333333333333333	0.975	1.0	0.9873417721518987	0.17521367521367523	0.8247863247863249
Q9UQM7_WT	Fold 2	4:77		-0.025482359571881278	0.9382716049382716	0.4935064935064935	0.987012987012987	0.0	0.95	0.0	0.9681528662420381	0.12012987012987014	0.8798701298701299
Q9UQM7_WT	Fold 3	3:77		0.0	0.9625	0.5	1.0	0.0	0.9625	0.0	0.980891719745223	0.025974025974025972	0.974025974025974
Q9UQM7_WT	Fold 4	3:77		0.0	0.9625	0.5	1.0	0.0	0.9625	0.0	0.980891719745223	0.8744588744588744	0.12554112554112556
Q9UQM7_WT	Fold 5	3:77		0.0	0.9625	0.5	1.0	0.0	0.9625	0.0	0.980891719745223	0.17316017316017318	0.8268398268398268
Q9UQM7_WT	Mean	-		0.10892107059553753	0.960216049382716	0.5320346320346321	0.9974025974025974	0.06666666666666667	0.9625	0.2	0.9796339595259212	0.2737873237873238	0.7262126762126762
Q9UQM7_WT	SD	-		0.2106855289093836	0.010992378302016562	0.06149370585188322	0.004742186645066374	0.12171612389003691	0.007216878364870329	0.3651483716701108	0.005715064315447052	0.2785889872973626	0.27858898729736264
Q9UQM7_WT	Test set	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.8888888888888888	0.1111111111111111
Q9UQB9_WT	Fold 1	6:12		0.6324555320336759	0.8333333333333334	0.75	1.0	0.5	0.8	1.0	0.888888888888889	0.24999999999999997	0.75
Q9UQB9_WT	Fold 2	6:12		0.35082320772281167	0.7222222222222222	0.6666666666666667	0.8333333333333334	0.5	0.7692307692307693	0.6	0.8	0.29166666666666663	0.7083333333333333
Q9UQB9_WT	Fold 3	6:11		-0.1846372364689991	0.5882352941176471	0.45454545454545453	0.9090909090909091	0.0	0.625	0.0	0.7407407407407406	0.5	0.5
Q9UQB9_WT	Fold 4	6:11		0.2030905986149808	0.5882352941176471	0.606060606060606	0.5454545454545454	0.6666666666666666	0.75	0.4444444444444444	0.631578947368421	0.19696969696969696	0.803030303030303
Q9UQB9_WT	Fold 5	6:11		0.11236664374387369	0.6470588235294118	0.5378787878787878	0.9090909090909091	0.16666666666666666	0.6666666666666666	0.5	0.7692307692307692	0.3787878787878788	0.6212121212121212
Q9UQB9_WT	Mean	-		0.22281974912926858	0.6758169934640523	0.6030303030303031	0.8393939393939395	0.36666666666666664	0.7221794871794872	0.5088888888888888	0.766087869245764	0.32348484848484843	0.6765151515151515
Q9UQB9_WT	SD	-		0.24589858445767676	0.08478697132687982	0.09305135812799478	0.1425638688030493	0.22360679774997896	0.05995743248570879	0.2923158560030261	0.07634911901484155	0.09715496821150608	0.09715496821150607
Q9UQB9_WT	Test set	28:62		-0.1030071641290013	0.5555555555555556	0.4521889400921659	0.7258064516129032	0.17857142857142858	0.6617647058823529	0.22727272727272727	0.6923076923076922	0.4959677419354839	0.5040322580645162
Q9UQ88_WT		0:1	Only one activity class in traing set for temporal split at 2013										
Q9UPE1_WT		1:7	Not enough data in minority class of the training set for all 5 folds										
Q9UPE1_WT	Fold 1	2:4		-0.5	0.3333333333333333	0.25	0.5	0.0	0.5	0.0	0.5	0.75	0.25
Q9UPE1_WT	Fold 2	2:4		0.0	0.6666666666666666	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.375	0.625
Q9UPE1_WT	Fold 3	2:4		0.0	0.5	0.5	0.5	0.5	0.6666666666666666	0.3333333333333333	0.5714285714285715	0.25	0.75
Q9UPE1_WT	Fold 4	2:4		-0.5	0.3333333333333333	0.25	0.5	0.0	0.5	0.0	0.5	0.875	0.125
Q9UPE1_WT	Fold 5	3:3		0.4472135954999579	0.6666666666666666	0.6666666666666666	1.0	0.3333333333333333	0.6	1.0	0.7499999999999999	0.22222222222222224	0.7777777777777779
Q9UPE1_WT	Mean	-		-0.11055728090000842	0.5	0.4333333333333333	0.7	0.16666666666666666	0.5866666666666667	0.26666666666666666	0.6242857142857143	0.49444444444444446	0.5055555555555555
Q9UPE1_WT	SD	-		0.3263141222298904	0.13608276348795434	0.1475102005261306	0.22360679774997896	0.19245008972987526	0.0683130051063973	0.3548604316149181	0.11573486001689054	0.2443549920503318	0.2443549920503318
Q9UPE1_WT	Test set	1:7		0.0	0.875	0.5	1.0	0.0	0.875	0.0	0.9333333333333333	0.0	1.0
Q9UM73_WT	Fold 1	40:162		0.5811366139148432	0.8762376237623762	0.7628086419753086	0.9506172839506173	0.575	0.9005847953216374	0.7419354838709677	0.9249249249249248	0.09876543209876543	0.9012345679012346
Q9UM73_WT	Fold 2	40:162		0.5610072732908487	0.8712871287128713	0.7503086419753087	0.9506172839506173	0.55	0.8953488372093024	0.7333333333333333	0.9221556886227545	0.11820987654320989	0.8817901234567901
Q9UM73_WT	Fold 3	40:161		0.3593518640560146	0.8258706467661692	0.6376552795031056	0.9503105590062112	0.325	0.85	0.6190476190476191	0.8973607038123168	0.15714285714285714	0.8428571428571429
Q9UM73_WT	Fold 4	40:161		0.5349344272002373	0.8557213930348259	0.7596273291925466	0.9192546583850931	0.6	0.9024390243902439	0.6486486486486487	0.9107692307692308	0.10465838509316769	0.8953416149068323
Q9UM73_WT	Fold 5	40:161		0.7390430324112305	0.9203980099502488	0.8469720496894411	0.968944099378882	0.725	0.9341317365269461	0.8529411764705882	0.951219512195122	0.05962732919254658	0.9403726708074533
Q9UM73_WT	Mean	-		0.5550946421746348	0.8699029604452984	0.7514743884671421	0.9479487769342843	0.5549999999999999	0.8965008786896259	0.7191812522742314	0.9212860120648697	0.10768077601410934	0.8923192239858906
Q9UM73_WT	SD	-		0.11050778496172296	0.028082483887636213	0.06092466327938514	0.014628601424466266	0.11849753865235625	0.024602440019475327	0.07484578194777324	0.016294352385444275	0.028737639032516644	0.028737639032516624
Q9UM73_WT	Test set	547:174		0.26129937972176615	0.6185852981969486	0.6526140494652125	0.7183908045977011	0.5868372943327239	0.3561253561253561	0.8675675675675676	0.47619047619047616	0.28557019479291434	0.7144298052070857
Q9UKI8_WT		2:46	Not enough data in minority class for all 5 folds										
Q9UKE5_WT	Fold 1	4:9		0.03042903097250923	0.6153846153846154	0.5138888888888888	0.7777777777777778	0.25	0.7	0.3333333333333333	0.7368421052631577	0.5	0.5
Q9UKE5_WT	Fold 2	4:9		-0.36514837167011077	0.46153846153846156	0.3333333333333333	0.6666666666666666	0.0	0.6	0.0	0.631578947368421	0.7222222222222222	0.2777777777777778
Q9UKE5_WT	Fold 3	4:9		-0.08333333333333333	0.5384615384615384	0.4583333333333333	0.6666666666666666	0.25	0.6666666666666666	0.25	0.6666666666666666	0.75	0.25
Q9UKE5_WT	Fold 4	4:9		0.03042903097250923	0.6153846153846154	0.5138888888888888	0.7777777777777778	0.25	0.7	0.3333333333333333	0.7368421052631577	0.3055555555555556	0.6944444444444444
Q9UKE5_WT	Fold 5	5:8		0.15811388300841897	0.6153846153846154	0.575	0.75	0.4	0.6666666666666666	0.5	0.7058823529411765	0.425	0.575
Q9UKE5_WT	Mean	-		-0.04590195201000134	0.5692307692307692	0.4788888888888888	0.7277777777777777	0.22999999999999998	0.6666666666666665	0.2833333333333333	0.695562435500516	0.5405555555555555	0.45944444444444443
Q9UKE5_WT	SD	-		0.1615522019028665	0.05617667256463243	0.07449417907494103	0.04648111258522644	0.11761519176251566	0.033333333333333326	0.14907119849998596	0.037513053677923826	0.15657404669601355	0.15657404669601355
Q9UKE5_WT	Test set	27:17		-0.22874834123069243	0.3409090909090909	0.4193899782135076	0.7647058823529411	0.07407407407407407	0.34210526315789475	0.3333333333333333	0.4727272727272727	0.7952069716775599	0.20479302832244012
Q9UK32_WT	Fold 1	1:12		0.0	0.9230769230769231	0.5	1.0	0.0	0.9230769230769231	0.0	0.9600000000000001	0.4166666666666667	0.5833333333333334
Q9UK32_WT	Fold 2	2:11		0.0	0.8461538461538461	0.5	1.0	0.0	0.8461538461538461	0.0	0.9166666666666666	0.7727272727272727	0.22727272727272727
Q9UK32_WT	Fold 3	2:11		-0.12309149097933272	0.7692307692307693	0.45454545454545453	0.9090909090909091	0.0	0.8333333333333334	0.0	0.8695652173913043	1.0	0.0
Q9UK32_WT	Fold 4	2:11		0.0	0.8461538461538461	0.5	1.0	0.0	0.8461538461538461	0.0	0.9166666666666666	0.5454545454545454	0.45454545454545453
Q9UK32_WT	Fold 5	1:11		0.0	0.9166666666666666	0.5	1.0	0.0	0.9166666666666666	0.0	0.9565217391304348	0.2727272727272727	0.7272727272727273
Q9UK32_WT	Mean	-		-0.024618298195866545	0.8602564102564102	0.4909090909090909	0.9818181818181818	0.0	0.8730769230769232	0.0	0.9238840579710145	0.6015151515151516	0.3984848484848485
Q9UK32_WT	SD	-		0.044946657497549475	0.0513354422921205	0.01659765325773231	0.03319530651546462	0.0	0.03518835700895539	0.0	0.03006741707260854	0.2357671832063864	0.2357671832063864
Q9UK32_WT	Test set	8:43		0.0	0.8431372549019608	0.5	1.0	0.0	0.8431372549019608	0.0	0.9148936170212766	0.4796511627906977	0.5203488372093024
Q9UIK4_WT		2:11	Not enough data in minority class of the training set for all 5 folds										
Q9UIK4_WT	Fold 1	2:10		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.35	0.65
Q9UIK4_WT	Fold 2	2:10		-0.13483997249264842	0.75	0.45	0.9	0.0	0.8181818181818182	0.0	0.8571428571428572	0.8500000000000001	0.15000000000000002
Q9UIK4_WT	Fold 3	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	1.0	0.0
Q9UIK4_WT	Fold 4	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.7	0.3
Q9UIK4_WT	Fold 5	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.33333333333333337	0.6666666666666666
Q9UIK4_WT	Mean	-		-0.026967994498529685	0.843939393939394	0.49000000000000005	0.9800000000000001	0.0	0.8575757575757577	0.0	0.9141991341991342	0.6466666666666667	0.35333333333333333
Q9UIK4_WT	SD	-		0.0492365963917331	0.05490900171687628	0.01825741858350553	0.03651483716701106	0.0	0.03872785760137535	0.0	0.03265687933300527	0.2433181121571177	0.24331811215711768
Q9UIK4_WT	Test set	2:11		0.0	0.8461538461538461	0.5	1.0	0.0	0.8461538461538461	0.0	0.9166666666666666	0.4090909090909091	0.5909090909090909
Q9UHD2_WT	Fold 1	5:71		0.0	0.9342105263157895	0.5	1.0	0.0	0.9342105263157895	0.0	0.9659863945578232	0.1943661971830986	0.8056338028169014
Q9UHD2_WT	Fold 2	5:71		0.4351245032554859	0.9473684210526315	0.6	1.0	0.2	0.9466666666666667	1.0	0.9726027397260273	0.3295774647887324	0.6704225352112676
