target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q13627_WT	Fold 4	68:195		0.4443254821613636	0.8098859315589354	0.6658748114630468	0.9641025641025641	0.36764705882352944	0.8138528138528138	0.78125	0.8826291079812205	0.152526395173454	0.8474736048265461
Q13627_WT	Fold 5	68:195		0.5111090492186088	0.8288973384030418	0.7074283559577678	0.958974358974359	0.45588235294117646	0.8348214285714286	0.7948717948717948	0.892601431980907	0.15354449472096532	0.8464555052790347
Q13627_WT	Mean	-		0.48309804693590774	0.8186657449014862	0.7070735986702373	0.9376766091051806	0.4764705882352941	0.838457375957376	0.7295100732600732	0.8848528029476352	0.15636723920337364	0.8436327607966263
Q13627_WT	SD	-		0.07519777434549073	0.02255392916786176	0.04462143906137922	0.0193254278749639	0.09590821255996546	0.024336635853220885	0.06046593166586391	0.013227014671325987	0.018696473103306167	0.018696473103306188
Q13627_WT	Test set	130:435		0.4764472427311556	0.8300884955752212	0.708974358974359	0.9333333333333333	0.4846153846153846	0.8583509513742071	0.6847826086956522	0.8942731277533039	0.19370468611847924	0.8062953138815209
Q13557_WT	Fold 1	12:98		0.3866150043099071	0.9	0.6513605442176871	0.9693877551020408	0.3333333333333333	0.9223300970873787	0.5714285714285714	0.9452736318407962	0.342687074829932	0.657312925170068
Q13557_WT	Fold 2	12:98		0.6880359903931604	0.9454545454545454	0.7865646258503401	0.9897959183673469	0.5833333333333334	0.9509803921568627	0.875	0.9700000000000001	0.1989795918367347	0.8010204081632653
Q13557_WT	Fold 3	12:98		0.6236095644623235	0.9363636363636364	0.7083333333333334	1.0	0.4166666666666667	0.9333333333333333	1.0	0.9655172413793104	0.11054421768707481	0.8894557823129252
Q13557_WT	Fold 4	12:98		0.3993581199509226	0.9090909090909091	0.6198979591836735	0.9897959183673469	0.25	0.9150943396226415	0.75	0.9509803921568627	0.19387755102040818	0.8061224489795918
Q13557_WT	Fold 5	13:97		0.5481156077622339	0.9181818181818182	0.7204599524187153	0.979381443298969	0.46153846153846156	0.9313725490196079	0.75	0.9547738693467337	0.17922283901665345	0.8207771609833465
Q13557_WT	Mean	-		0.5291468573757095	0.9218181818181819	0.6973232830007499	0.9856722070271408	0.408974358974359	0.9306221422439649	0.7892857142857143	0.9573090269447405	0.2050622548781606	0.7949377451218395
Q13557_WT	SD	-		0.10930783641707083	0.015392030423273083	0.05280119644840691	0.009522365993564642	0.10345499825757637	0.011047191755476797	0.1305730436494882	0.008364258872591188	0.06916649263834093	0.06916649263834095
Q13557_WT	Test set	22:215		0.59826273429129	0.9409282700421941	0.7430232558139536	0.986046511627907	0.5	0.9506726457399103	0.7857142857142857	0.9680365296803654	0.2649048625792812	0.7350951374207187
Q13555_WT	Fold 1	5:89		0.6220582944862406	0.9680851063829787	0.7	1.0	0.4	0.967391304347826	1.0	0.9834254143646408	0.06067415730337078	0.9393258426966292
Q13555_WT	Fold 2	5:89		0.4374903992802192	0.9574468085106383	0.6	1.0	0.2	0.956989247311828	1.0	0.978021978021978	0.015730337078651686	0.9842696629213482
Q13555_WT	Fold 3	5:89		0.49634628323025326	0.9574468085106383	0.6943820224719102	0.9887640449438202	0.4	0.967032967032967	0.6666666666666666	0.9777777777777779	0.04269662921348314	0.9573033707865168
Q13555_WT	Fold 4	5:89		0.0	0.9468085106382979	0.5	1.0	0.0	0.9468085106382979	0.0	0.9726775956284154	0.026966292134831458	0.9730337078651685
Q13555_WT	Fold 5	5:89		0.0	0.9468085106382979	0.5	1.0	0.0	0.9468085106382979	0.0	0.9726775956284154	0.09213483146067417	0.907865168539326
Q13555_WT	Mean	-		0.3111789953993426	0.9553191489361703	0.598876404494382	0.997752808988764	0.2	0.9570061079938433	0.5333333333333333	0.9769160722842456	0.04764044943820224	0.9523595505617977
Q13555_WT	SD	-		0.23824083339807725	0.007267340968765689	0.0805208604768426	0.004102790692922603	0.16329931618554522	0.008330390881540185	0.4127594582445936	0.003657559908417369	0.024561979364097916	0.024561979364097847
Q13555_WT	Test set	13:189		0.38129334558134553	0.9455445544554455	0.5769230769230769	1.0	0.15384615384615385	0.945	1.0	0.9717223650385605	0.23402523402523395	0.7659747659747659
Q13554_WT		5:198	Not enough data in minority class of the training set for all 5 folds										
Q13554_WT	Fold 1	2:93		-0.015125495013558083	0.968421052631579	0.4946236559139785	0.989247311827957	0.0	0.9787234042553191	0.0	0.983957219251337	0.13440860215053763	0.8655913978494623
Q13554_WT	Fold 2	3:92		0.0	0.968421052631579	0.5	1.0	0.0	0.968421052631579	0.0	0.983957219251337	0.07608695652173914	0.9239130434782609
Q13554_WT	Fold 3	2:92		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.1956521739130435	0.8043478260869565
Q13554_WT	Fold 4	2:92		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.4945652173913044	0.5054347826086957
Q13554_WT	Fold 5	2:92		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.048913043478260865	0.9510869565217391
Q13554_WT	Mean	-		-0.0030250990027116164	0.974602463605823	0.4989247311827957	0.9978494623655914	0.0	0.976662933930571	0.0	0.9871312747973089	0.1899251986909771	0.8100748013090229
Q13554_WT	SD	-		0.005523049874905114	0.004607351711757666	0.0019631632885489803	0.0039263265770979605	0.0	0.0037618869197816405	0.0	0.002365801321717891	0.1464945988926333	0.14649459889263328
Q13554_WT	Test set	5:198		0.3059332533992571	0.9753694581280788	0.5974747474747475	0.9949494949494949	0.2	0.9800995024875622	0.5	0.9874686716791979	0.06363636363636363	0.9363636363636364
Q13546_WT	Fold 1	18:15		0.3975231959999626	0.696969696969697	0.6777777777777778	0.4666666666666667	0.8888888888888888	0.7777777777777778	0.6666666666666666	0.5833333333333334	0.2111111111111111	0.788888888888889
Q13546_WT	Fold 2	18:15		0.15498260496951669	0.5757575757575758	0.5777777777777777	0.6	0.5555555555555556	0.5294117647058824	0.625	0.5625	0.32592592592592595	0.674074074074074
Q13546_WT	Fold 3	18:15		0.3888888888888889	0.696969696969697	0.6944444444444444	0.6666666666666666	0.7222222222222222	0.6666666666666666	0.7222222222222222	0.6666666666666666	0.1925925925925926	0.8074074074074075
Q13546_WT	Fold 4	18:15		0.3985266984930429	0.696969696969697	0.7	0.7333333333333333	0.6666666666666666	0.6470588235294118	0.75	0.6875	0.24074074074074073	0.7592592592592593
Q13546_WT	Fold 5	19:14		0.5013222138296994	0.7575757575757576	0.7330827067669172	0.5714285714285714	0.8947368421052632	0.8	0.7391304347826086	0.6666666666666666	0.1992481203007519	0.8007518796992482
Q13546_WT	Mean	-		0.36824872043622214	0.6848484848484849	0.6766165413533833	0.6076190476190476	0.7456140350877193	0.6841830065359478	0.7006038647342996	0.6333333333333333	0.23392369813422445	0.7660763018657757
Q13546_WT	SD	-		0.10439568803251871	0.054207708545449436	0.047999128045202843	0.0821848293964136	0.11949015638422543	0.08926806222720639	0.04331917576700161	0.04595942252159525	0.044613062546375794	0.04461306254637582
Q13546_WT	Test set	45:26		0.4801902571038542	0.7605633802816901	0.7380341880341881	0.6538461538461539	0.8222222222222222	0.68	0.8043478260869565	0.6666666666666666	0.1735042735042735	0.8264957264957266
Q13470_WT	Fold 1	7:21		0.06666666666666667	0.7142857142857143	0.5238095238095238	0.9047619047619048	0.14285714285714285	0.76	0.3333333333333333	0.8260869565217391	0.3945578231292517	0.6054421768707483
Q13470_WT	Fold 2	7:21		0.23570226039551587	0.75	0.5952380952380952	0.9047619047619048	0.2857142857142857	0.7916666666666666	0.5	0.8444444444444444	0.326530612244898	0.6734693877551021
Q13470_WT	Fold 3	6:21		0.02786391062876764	0.7037037037037037	0.5119047619047619	0.8571428571428571	0.16666666666666666	0.782608695652174	0.25	0.8181818181818182	0.4365079365079365	0.5634920634920635
Q13470_WT	Fold 4	6:21		-0.07142857142857142	0.6296296296296297	0.46428571428571425	0.7619047619047619	0.16666666666666666	0.7619047619047619	0.16666666666666666	0.7619047619047619	0.36507936507936506	0.6349206349206349
Q13470_WT	Fold 5	7:20		0.4670011371632849	0.8148148148148148	0.6892857142857143	0.95	0.42857142857142855	0.8260869565217391	0.75	0.8837209302325583	0.2785714285714286	0.7214285714285714
Q13470_WT	Mean	-		0.14516108068513273	0.7224867724867725	0.556904761904762	0.8757142857142857	0.23809523809523808	0.7844534161490684	0.4	0.8268677822570643	0.360249433106576	0.639750566893424
Q13470_WT	SD	-		0.17253492579536742	0.055262939806652006	0.07152242511288837	0.058457108721614894	0.09816918156232525	0.021966630109831364	0.18880717186629364	0.036142009634246415	0.049705815412569535	0.04970581541256955
Q13470_WT	Test set	13:47		0.36410102732823074	0.8166666666666667	0.632569558101473	0.9574468085106383	0.3076923076923077	0.8333333333333334	0.6666666666666666	0.8910891089108911	0.2864157119476268	0.7135842880523732
Q13464_WT	Fold 1	64:144		0.5218937836940457	0.8076923076923077	0.7309027777777778	0.9305555555555556	0.53125	0.8170731707317073	0.7727272727272727	0.8701298701298701	0.12315538194444445	0.8768446180555556
Q13464_WT	Fold 2	64:144		0.5214390911892725	0.8028846153846154	0.7491319444444444	0.8888888888888888	0.609375	0.8366013071895425	0.7090909090909091	0.8619528619528619	0.1433376736111111	0.8566623263888888
Q13464_WT	Fold 3	63:145		0.5563165583427424	0.8221153846153846	0.7512315270935961	0.9310344827586207	0.5714285714285714	0.8333333333333334	0.782608695652174	0.8794788273615635	0.1358511220580186	0.8641488779419814
Q13464_WT	Fold 4	63:144		0.6242014721108663	0.8454106280193237	0.7996031746031746	0.9166666666666666	0.6825396825396826	0.868421052631579	0.7818181818181819	0.8918918918918918	0.1138668430335097	0.8861331569664903
Q13464_WT	Fold 5	63:144		0.6983844104957073	0.8647342995169082	0.8625992063492063	0.8680555555555556	0.8571428571428571	0.9328358208955224	0.7397260273972602	0.8992805755395685	0.06382275132275134	0.9361772486772487
Q13464_WT	Mean	-		0.5844470631665268	0.828567447045708	0.77869372605364	0.9070402298850574	0.6503472222222222	0.8576529369563369	0.7571942173371595	0.8805468053751511	0.11600675439396704	0.8839932456060329
Q13464_WT	SD	-		0.062231255215277274	0.02132581517685478	0.043568682756869155	0.02262240412362973	0.10479489006426355	0.0375272123835318	0.026180708764754933	0.012483675884788659	0.02555918082367149	0.025559180823671524
Q13464_WT	Test set	111:334		0.6423498955626538	0.8696629213483146	0.810918703134272	0.9281437125748503	0.6936936936936937	0.9011627906976745	0.7623762376237624	0.9144542772861356	0.11474348600097103	0.885256513999029
Q13237_WT	Fold 1	7:80		0.6532183791589763	0.9540229885057471	0.7794642857142857	0.9875	0.5714285714285714	0.9634146341463414	0.8	0.9753086419753086	0.13214285714285717	0.8678571428571428
Q13237_WT	Fold 2	7:80		0.3645413082882446	0.9310344827586207	0.5714285714285714	1.0	0.14285714285714285	0.9302325581395349	1.0	0.963855421686747	0.0625	0.9375
Q13237_WT	Fold 3	8:79		0.6982875376462532	0.9540229885057471	0.8061708860759493	0.9873417721518988	0.625	0.9629629629629629	0.8333333333333334	0.975	0.1439873417721519	0.8560126582278481
Q13237_WT	Fold 4	8:79		0.5413081687180257	0.9310344827586207	0.7373417721518987	0.9746835443037974	0.5	0.9506172839506173	0.6666666666666666	0.9625	0.10284810126582278	0.8971518987341772
Q13237_WT	Fold 5	7:79		0.4069253147671804	0.9302325581395349	0.6365280289330922	0.9873417721518988	0.2857142857142857	0.9397590361445783	0.6666666666666666	0.962962962962963	0.135623869801085	0.864376130198915
Q13237_WT	Mean	-		0.532856141715736	0.9400695001336541	0.7061867088607594	0.9873734177215191	0.425	0.949397295068807	0.7933333333333332	0.9679254053250037	0.11542043399638338	0.8845795660036166
Q13237_WT	SD	-		0.11980157765376127	0.010403750775803937	0.08098267739158325	0.007308459634223266	0.1663687814121731	0.011847536240076296	0.1128748897706693	0.005403512703213275	0.027271848607209048	0.02727184860720905
Q13237_WT	Test set	13:174		0.6465450928041893	0.9572192513368984	0.7990716180371353	0.9827586206896551	0.6153846153846154	0.9715909090909091	0.7272727272727273	0.9771428571428572	0.0733863837312113	0.9266136162687887
Q13233_WT		5:28	Not enough data in minority class of the training set for all 5 folds										
Q13188_WT	Fold 1	23:111		0.4526030938700993	0.8656716417910447	0.6776341558950255	0.963963963963964	0.391304347826087	0.8842975206611571	0.6923076923076923	0.9224137931034483	0.2166079122600862	0.7833920877399138
Q13188_WT	Fold 2	23:110		0.6235623266813626	0.9022556390977443	0.717391304347826	1.0	0.43478260869565216	0.8943089430894309	1.0	0.944206008583691	0.1482213438735178	0.8517786561264822
Q13188_WT	Fold 3	22:111		0.6010073837881267	0.9022556390977443	0.7227682227682227	0.990990990990991	0.45454545454545453	0.9016393442622951	0.9090909090909091	0.944206008583691	0.20679770679770682	0.7932022932022932
Q13188_WT	Fold 4	22:111		0.4667488407639384	0.8721804511278195	0.6865274365274365	0.963963963963964	0.4090909090909091	0.8916666666666667	0.6923076923076923	0.9264069264069265	0.2702702702702703	0.7297297297297297
Q13188_WT	Fold 5	22:111		0.4831412535951271	0.8796992481203008	0.6545864045864046	0.990990990990991	0.3181818181818182	0.88	0.875	0.9322033898305084	0.2800982800982801	0.7199017199017199
Q13188_WT	Mean	-		0.5254125797397308	0.8844125238469307	0.691781504824983	0.9819819819819819	0.4015810276679842	0.89038249493591	0.8337412587412587	0.933887225301653	0.22439910265997223	0.7756008973400277
Q13188_WT	SD	-		0.06567275911805082	0.013903313484089127	0.02319219235602524	0.013761488573440943	0.04286609403649221	0.006935486787913065	0.11182481091067364	0.008199434906326014	0.04355097607614715	0.043550976076147135
Q13188_WT	Test set	39:247		0.5985014109976596	0.916083916083916	0.7462887989203779	0.979757085020243	0.5128205128205128	0.9272030651340997	0.8	0.9527559055118111	0.14803280390324924	0.8519671960967508
Q13177_WT		1:24	Not enough data in minority class of the training set for all 5 folds										
Q13177_WT	Fold 1	4:8		0.0	0.6666666666666666	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.4375	0.5625
Q13177_WT	Fold 2	3:8		-0.03857583749052298	0.5454545454545454	0.47916666666666663	0.625	0.3333333333333333	0.7142857142857143	0.25	0.6666666666666666	0.375	0.625
Q13177_WT	Fold 3	4:7		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q13177_WT	Fold 4	4:7		0.4485426135725303	0.7272727272727273	0.7321428571428572	0.7142857142857143	0.75	0.8333333333333334	0.6	0.7692307692307692	0.2857142857142857	0.7142857142857142
Q13177_WT	Fold 5	4:7		0.38575837490522974	0.7272727272727273	0.6785714285714286	0.8571428571428571	0.5	0.75	0.6666666666666666	0.7999999999999999	0.14285714285714285	0.8571428571428571
Q13177_WT	Mean	-		0.3591450301974474	0.7333333333333334	0.6779761904761905	0.8392857142857142	0.5166666666666666	0.7928571428571429	0.5033333333333333	0.8071794871794872	0.24821428571428567	0.7517857142857143
Q13177_WT	SD	-		0.3431623356519157	0.1359702518825361	0.17216003558713494	0.13755023819394455	0.313286048441593	0.10683376933627836	0.3162863212929656	0.09871406363761435	0.1449255027955543	0.1449255027955543
Q13177_WT	Test set	1:24		0.408248290463863	0.84	0.9166666666666667	0.8333333333333334	1.0	1.0	0.2	0.9090909090909091	0.125	0.875
Q13164_WT		5:22	Not enough data in minority class of the training set for all 5 folds										
Q13164_WT	Fold 1	3:9		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.37037037037037035	0.6296296296296298
Q13164_WT	Fold 2	3:9		0.1111111111111111	0.6666666666666666	0.5555555555555556	0.7777777777777778	0.3333333333333333	0.7777777777777778	0.3333333333333333	0.7777777777777778	0.4814814814814815	0.5185185185185186
Q13164_WT	Fold 3	3:9		0.5222329678670935	0.8333333333333334	0.6666666666666666	1.0	0.3333333333333333	0.8181818181818182	1.0	0.9	0.2592592592592593	0.7407407407407407
Q13164_WT	Fold 4	3:9		0.5555555555555556	0.8333333333333334	0.7777777777777777	0.8888888888888888	0.6666666666666666	0.8888888888888888	0.6666666666666666	0.8888888888888888	0.14814814814814814	0.8518518518518519
Q13164_WT	Fold 5	4:8		0.625	0.8333333333333334	0.8125	0.875	0.75	0.875	0.75	0.875	0.1875	0.8125
Q13164_WT	Mean	-		0.36277992690675204	0.7833333333333334	0.6625	0.9083333333333332	0.41666666666666663	0.8219696969696969	0.55	0.8597619047619048	0.28935185185185186	0.7106481481481481
Q13164_WT	SD	-		0.23320003938533065	0.060858061945018485	0.11079236688360249	0.07674579920408185	0.24532669073132907	0.04905320634455711	0.31768841012212884	0.03963992420735515	0.11157631522773466	0.1115763152277346
Q13164_WT	Test set	5:22		0.6625413488689132	0.8888888888888888	0.8545454545454545	0.9090909090909091	0.8	0.9523809523809523	0.6666666666666666	0.9302325581395349	0.1545454545454545	0.8454545454545455
Q13163_WT	Fold 1	5:9		0.06666666666666667	0.5714285714285714	0.5333333333333333	0.6666666666666666	0.4	0.6666666666666666	0.4	0.6666666666666666	0.42222222222222217	0.5777777777777777
Q13163_WT	Fold 2	5:9		-0.1414213562373095	0.5	0.43333333333333335	0.6666666666666666	0.2	0.6	0.25	0.631578947368421	0.28888888888888886	0.711111111111111
Q13163_WT	Fold 3	5:9		0.37777777777777777	0.7142857142857143	0.6888888888888889	0.7777777777777778	0.6	0.7777777777777778	0.6	0.7777777777777778	0.33333333333333337	0.6666666666666666
Q13163_WT	Fold 4	4:9		0.15811388300841897	0.6153846153846154	0.5833333333333333	0.6666666666666666	0.5	0.75	0.4	0.7058823529411765	0.2777777777777778	0.7222222222222221
Q13163_WT	Fold 5	5:8		0.21957751641341997	0.6153846153846154	0.6125	0.625	0.6	0.7142857142857143	0.5	0.6666666666666666	0.325	0.675
Q13163_WT	Mean	-		0.13614289752579475	0.6032967032967033	0.5702777777777778	0.6805555555555556	0.4600000000000001	0.7017460317460318	0.43	0.6897144822841417	0.3294444444444444	0.6705555555555553
Q13163_WT	SD	-		0.1568971727001748	0.0636351351303413	0.07761060075656055	0.046756967307231855	0.13662601021279466	0.05751714574154217	0.1064581294844754	0.04556805914269576	0.046470044335852854	0.046470044335852854
Q13163_WT	Test set	17:13		0.03008284187980934	0.4666666666666667	0.5113122171945701	0.8461538461538461	0.17647058823529413	0.44	0.6	0.5789473684210525	0.5520361990950227	0.44796380090497734
Q13153_WT	Fold 1	21:121		0.7926379146019158	0.9507042253521126	0.8530106257378984	0.9917355371900827	0.7142857142857143	0.9523809523809523	0.9375	0.97165991902834	0.0582447855175128	0.9417552144824872
Q13153_WT	Fold 2	21:121		0.8399124122593709	0.9577464788732394	0.9358520267611177	0.9669421487603306	0.9047619047619048	0.9831932773109243	0.8260869565217391	0.975	0.01692247146792602	0.983077528532074
